id,host_since,host_is_superhost,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,neighbourhood_group_cleansed,room_type,bathrooms,bedrooms,beds,price,availability_365,estimated_occupancy_l365d,number_of_reviews_ly,last_review,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,geometry,AREA,zona_peuat,Reviews
45885947,2020,1,2,1,el Raval,Ciutat Vella,Private room,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"c(430626.28681005, 4581098.67953858)",1316.17983204,1,0
45888891,2019,1,2,2,l'Antiga Esquerra de l'Eixample,Eixample,Private room,NA,1,NA,NA,273,0,0,2021-08-15,5,5,5,5,5,"c(429847.274486514, 4582435.19373001)",1316.17983204,1,0
45450661,2012,2,2,2,la Dreta de l'Eixample,Eixample,Entire home/apt,1,1,1,135,237,124,2,2024-10-19,4.75,4.88,4.88,5,4.75,"c(429929.624908038, 4582996.20341635)",1316.17983204,1,1
45451588,2017,1,2,2,Vallcarca i els Penitents,Gràcia,Entire home/apt,1,1,2,69,87,0,0,NA,NA,NA,NA,NA,NA,"c(428721.105614105, 4584567.96158533)",1334.33646724,2,0
45463047,2016,1,2,2,el Clot,Sant Martí,Private room,NA,NA,NA,NA,0,0,0,2022-08-12,4.9,5,5,4.95,4.95,"c(431885.069079307, 4584053.41589847)",474.370862243,3,0
45463833,2015,1,2,2,el Clot,Sant Martí,Private room,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"c(431933.587805548, 4584323.86936884)",474.370862243,3,0
45477228,2019,1,2,2,el Raval,Ciutat Vella,Private room,2,1,2,22,157,128,4,2024-08-02,4.7,4.7,4.5,4.9,4.5,"c(430565.039835538, 4581252.48540934)",1316.17983204,1,1
45489180,2020,1,2,2,la Vila de Gràcia,Gràcia,Entire home/apt,1,2,2,445,291,0,0,2022-01-24,5,5,5,5,4,"c(429748.494367594, 4583198.92069473)",1316.17983204,1,0
45489409,2020,1,2,2,la Vila de Gràcia,Gràcia,Entire home/apt,1,2,2,445,291,0,0,2023-10-22,5,5,5,5,4,"c(429723.111909014, 4583340.17397861)",1316.17983204,1,0
45489429,2014,2,2,2,la Dreta de l'Eixample,Eixample,Entire home/apt,5,9,18,1196,317,186,34,2025-02-21,4.65,4.87,4.85,4.95,4.59,"c(430417.175535771, 4582487.43223979)",1316.17983204,1,1
45489465,2020,1,2,2,la Vila de Gràcia,Gràcia,Entire home/apt,1,2,2,445,275,0,0,2022-06-17,5,5,5,5,5,"c(429575.247570602, 4583351.6029697)",1316.17983204,1,0
45489522,2020,1,2,2,la Vila de Gràcia,Gràcia,Entire home/apt,1,2,2,445,281,0,0,NA,NA,NA,NA,NA,NA,"c(429713.608579725, 4583394.67050168)",1316.17983204,1,0
45489617,2020,1,2,2,la Vila de Gràcia,Gràcia,Entire home/apt,0,0,2,412,275,0,0,NA,NA,NA,NA,NA,NA,"c(429723.144228247, 4583343.50454015)",1316.17983204,1,0
45889068,2019,1,2,2,l'Antiga Esquerra de l'Eixample,Eixample,Private room,NA,1,NA,NA,1,0,0,2023-01-07,4.83,4.67,4.33,5,4.83,"c(429847.274486514, 4582435.19373001)",1316.17983204,1,0
45889448,2019,1,2,2,l'Antiga Esquerra de l'Eixample,Eixample,Shared room,0,1,3,38,315,6,1,2024-12-27,4.67,4.33,4.33,5,4.67,"c(429847.274486514, 4582435.19373001)",1316.17983204,1,1
45889595,2019,1,2,2,l'Antiga Esquerra de l'Eixample,Eixample,Shared room,0,1,5,35,357,0,0,2023-10-02,4.5,5,5,5,4.75,"c(429847.274486514, 4582435.19373001)",1316.17983204,1,0
45890359,2020,1,2,2,la Sagrada Família,Eixample,Entire home/apt,1,2,3,NA,0,0,0,2022-07-26,5,5,5,5,5,"c(430990.67232867, 4583532.27764323)",1334.33646724,2,0
45892575,2020,1,2,1,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,Entire home/apt,1,1,2,NA,0,0,0,2023-10-21,4.5,4.93,4.71,4.93,4.5,"c(431614.189973565, 4581481.21978518)",1316.17983204,1,0
45892613,2020,1,2,1,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,Entire home/apt,1,1,2,NA,0,0,0,2021-07-24,4.07,4.86,4.93,5,4.43,"c(431619.906851875, 4581466.73216945)",1316.17983204,1,0
45904731,2019,1,2,2,el Fort Pienc,Eixample,Entire home/apt,1,1,3,176,290,18,4,2025-02-08,4.6,4.93,4.53,4.73,4.13,"c(431564.993411989, 4583089.37499732)",1334.33646724,2,1
45906714,2019,2,2,2,la Vila de Gràcia,Gràcia,Shared room,NA,NA,NA,NA,0,18,2,2025-02-01,4.53,4.93,4.87,4.73,4.73,"c(429646.299120314, 4583866.86529647)",1316.17983204,1,1
45921823,2011,2,2,2,la Dreta de l'Eixample,Eixample,Entire home/apt,1,1,2,113,342,0,0,2023-02-17,5,5,5,5,5,"c(431108.316987406, 4582365.3568278)",1316.17983204,1,0
45932927,2018,2,2,2,la Dreta de l'Eixample,Eixample,Entire home/apt,2,3,5,355,261,255,50,2025-02-23,4.86,4.95,4.98,5,4.81,"c(430457.490246194, 4582245.00243549)",1316.17983204,1,1
45490049,2020,1,2,2,la Vila de Gràcia,Gràcia,Entire home/apt,0,2,2,412,277,0,0,2022-11-13,5,5,5,5,5,"c(429726.093731426, 4583388.99788111)",1316.17983204,1,0
45492609,2012,1,2,2,el Raval,Ciutat Vella,Entire home/apt,1,2,2,43,158,0,0,NA,NA,NA,NA,NA,NA,"c(430746.560612107, 4581520.54769153)",1316.17983204,1,0
45510310,2020,1,2,1,Sant Antoni,Eixample,Private room,1,1,1,112,132,12,1,2025-02-19,4.8,5,5,5,5,"c(429708.884664598, 4581442.82630528)",1334.33646724,2,1
45514728,2013,1,2,2,la Dreta de l'Eixample,Eixample,Private room,1,1,3,239,224,0,0,2021-06-01,5,5,5,5,5,"c(430283.166779453, 4582029.06149688)",1316.17983204,1,0
45524790,2020,2,2,2,el Poblenou,Sant Martí,Entire home/apt,1,1,2,NA,37,255,5,2025-02-12,4.77,5,4.95,5,4.86,"c(433487.818981377, 4583355.69335515)",1316.17983204,1,1
45537153,2016,2,2,2,la Dreta de l'Eixample,Eixample,Private room,1,1,1,172,246,0,0,NA,NA,NA,NA,NA,NA,"c(429996.773561973, 4583196.51666801)",1316.17983204,1,0
45537946,2016,2,2,2,la Dreta de l'Eixample,Eixample,Private room,1,1,1,141,183,6,1,2024-05-29,5,5,5,5,5,"c(430154.813098011, 4583112.82938904)",1316.17983204,1,1
45541954,2020,1,2,2,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,Entire home/apt,1,2,3,115,223,186,3,2024-12-20,4.63,4.75,4.88,4.88,4.38,"c(431100.488272898, 4582245.52047292)",1316.17983204,1,1
45543477,2018,2,2,1,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,Private room,1,1,1,122,0,0,0,2023-12-01,4.78,4.78,4.89,5,4.56,"c(431891.472960106, 4581889.41248904)",1316.17983204,1,0
45932971,2018,2,2,2,la Dreta de l'Eixample,Eixample,Entire home/apt,3,3,4,329,1,255,57,2025-02-18,4.9,4.97,5,4.99,4.79,"c(430465.516555265, 4582471.42403797)",1316.17983204,1,1
45936899,2020,1,2,2,el Barri Gòtic,Ciutat Vella,Private room,NA,NA,NA,NA,0,0,0,2020-10-26,5,5,5,5,5,"c(430684.306983618, 4581918.62516392)",1316.17983204,1,0
45946816,2011,2,2,2,el Camp de l'Arpa del Clot,Sant Martí,Entire home/apt,1,3,4,196,71,114,17,2025-02-25,4.54,4.87,4.87,4.79,4.36,"c(431942.122556637, 4584431.4868905)",474.370862243,3,1
45947679,2019,1,2,2,l'Antiga Esquerra de l'Eixample,Eixample,Shared room,0,1,3,38,346,42,2,2025-02-15,4.75,4.67,4.83,4.92,4.75,"c(429847.274486514, 4582435.19373001)",1316.17983204,1,1
45955324,2019,1,2,2,la Vila de Gràcia,Gràcia,Entire home/apt,1,1,2,78,18,128,16,2025-02-06,4.88,4.88,4.92,4.8,4.46,"c(429315.808802092, 4584265.6817967)",1316.17983204,1,1
45956784,2016,1,2,1,el Barri Gòtic,Ciutat Vella,Private room,2,1,1,30,364,0,0,NA,NA,NA,NA,NA,NA,"c(431289.120656726, 4581416.56754649)",1316.17983204,1,0
45966793,2011,2,2,2,el Camp de l'Arpa del Clot,Sant Martí,Entire home/apt,1,3,4,155,48,216,34,2025-02-24,4.75,4.88,4.98,4.83,4.61,"c(431914.530335782, 4584430.63604305)",474.370862243,3,1
45967884,2013,1,2,2,la Dreta de l'Eixample,Eixample,Entire home/apt,1,2,3,234,0,72,15,2024-11-15,4.68,4.91,4.86,4.91,4.5,"c(430705.038113542, 4582512.43009321)",1316.17983204,1,1
45543518,2018,2,2,1,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,Private room,1,1,1,152,252,0,0,2023-12-13,5,5,4.85,4.95,4.75,"c(431803.452445494, 4581688.16910223)",1316.17983204,1,0
45543561,2018,2,2,1,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,Private room,1,1,2,190,2,18,6,2024-11-02,4.83,4.9,4.9,4.93,4.79,"c(431771.293377443, 4581913.85911898)",1316.17983204,1,1
45543696,2018,2,2,1,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,Private room,1,1,3,183,290,18,4,2024-10-15,5,4.96,4.88,4.96,4.88,"c(431899.185730571, 4581909.32506614)",1316.17983204,1,1
45571038,2020,1,2,1,Sants - Badal,Sants-Montjuïc,Private room,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"c(427007.914049853, 4580871.07887245)",272.562045197,3,0
45586537,2017,1,2,2,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,Private room,1,1,1,65,32,0,0,NA,NA,NA,NA,NA,NA,"c(431789.530855491, 4581808.21059569)",1316.17983204,1,0
45588931,2019,1,2,2,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,Entire home/apt,1,0,1,156,0,138,25,2025-03-03,4.63,4.61,4.68,4.91,4.47,"c(431780.448492082, 4581731.68664066)",1316.17983204,1,1
45590736,2017,1,2,2,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,Private room,1,1,1,65,34,0,0,2021-02-27,4,5,5,5,4,"c(431652.280759204, 4581707.3579771)",1316.17983204,1,0
45615402,2017,1,2,2,el Raval,Ciutat Vella,Private room,NA,NA,NA,NA,11,224,5,2024-07-02,4.89,4.94,4.89,4.94,4.78,"c(430457.3706859, 4581709.84533631)",1316.17983204,1,1
45967918,2020,1,2,2,l'Antiga Esquerra de l'Eixample,Eixample,Entire home/apt,3,5,5,990,261,162,29,2025-01-03,4.88,5,4.96,4.93,4.84,"c(429953.973359876, 4582142.15522813)",1316.17983204,1,1
45969373,2013,1,2,2,la Dreta de l'Eixample,Eixample,Entire home/apt,1,1,1,181,195,0,0,2021-09-15,4.9,4.7,4.8,4.9,4.4,"c(430705.038113542, 4582512.43009321)",1316.17983204,1,0
45969424,2013,1,2,2,la Dreta de l'Eixample,Eixample,Entire home/apt,1,1,1,181,236,18,2,2025-02-05,4.88,4.88,5,4.88,4.5,"c(430705.038113542, 4582512.43009321)",1316.17983204,1,1
45969484,2013,1,2,2,la Dreta de l'Eixample,Eixample,Entire home/apt,1,1,1,181,250,36,5,2025-01-28,4.78,4.67,4.78,5,4.67,"c(430705.038113542, 4582512.43009321)",1316.17983204,1,1
45969601,2013,1,2,2,la Dreta de l'Eixample,Eixample,Entire home/apt,1,1,1,181,242,6,1,2024-09-02,5,4.75,5,5,5,"c(430705.038113542, 4582512.43009321)",1316.17983204,1,1
45969674,2013,1,2,2,la Dreta de l'Eixample,Eixample,Entire home/apt,1,1,1,181,222,54,9,2025-01-26,4.86,4.91,4.91,4.93,4.77,"c(430705.038113542, 4582512.43009321)",1316.17983204,1,1
45969756,2013,1,2,2,la Dreta de l'Eixample,Eixample,Entire home/apt,1,1,1,181,248,24,6,2024-10-22,4.87,4.67,4.87,4.87,4.47,"c(430705.038113542, 4582512.43009321)",1316.17983204,1,1
45969832,2013,1,2,2,la Dreta de l'Eixample,Eixample,Entire home/apt,1,1,1,181,250,42,6,2025-01-10,4.87,4.74,4.83,4.91,4.7,"c(430705.038113542, 4582512.43009321)",1316.17983204,1,1
45969941,2013,1,2,2,la Dreta de l'Eixample,Eixample,Entire home/apt,1,1,1,164,212,54,8,2025-02-19,4.59,4.59,4.69,4.82,4.44,"c(430336.541339776, 4581927.51195831)",1316.17983204,1,1
45970041,2013,1,2,2,la Dreta de l'Eixample,Eixample,Entire home/apt,1,1,1,164,221,0,2,2024-01-21,4.86,4.73,4.59,4.91,4.64,"c(430336.541339776, 4581927.51195831)",1316.17983204,1,1
45970115,2013,1,2,2,la Dreta de l'Eixample,Eixample,Entire home/apt,1,1,1,164,236,12,4,2024-08-18,4.88,4.56,4.31,4.75,4.5,"c(430336.541339776, 4581927.51195831)",1316.17983204,1,1
45970180,2013,1,2,2,el Raval,Ciutat Vella,Entire home/apt,1,1,1,164,234,12,3,2024-12-11,4.76,4.71,4.67,4.9,4.24,"c(430430.775782257, 4581901.06992562)",1316.17983204,1,1
45970313,2013,1,2,2,les Corts,Les Corts,Entire home/apt,1,1,2,150,242,108,12,2025-02-19,4.64,4.94,4.72,4.64,4.31,"c(428147.743710369, 4581876.71841111)",1334.33646724,2,1
45617401,2016,2,2,2,el Fort Pienc,Eixample,Entire home/apt,2,4,4,150,279,124,1,2025-01-05,4.5,5,5,5,5,"c(431799.076806172, 4583532.3911534)",1334.33646724,2,1
45627097,2013,1,2,2,la Dreta de l'Eixample,Eixample,Private room,1,1,2,177,236,6,1,2024-11-23,5,5,5,5,5,"c(430283.166779453, 4582029.06149688)",1316.17983204,1,1
45646688,2019,1,2,2,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,Entire home/apt,1,0,1,146,288,78,20,2025-02-06,4.61,4.32,4.55,4.94,4.37,"c(431620.703039921, 4581551.10609731)",1316.17983204,1,1
45652524,2021,1,2,2,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,Entire home/apt,1,2,4,198,0,255,55,2025-02-24,4.87,4.96,4.99,4.97,4.8,"c(431522.884631113, 4581553.14010294)",1316.17983204,1,1
45664468,2015,1,2,1,Hostafrancs,Sants-Montjuïc,Entire home/apt,1,1,3,NA,0,0,0,NA,NA,NA,NA,NA,NA,"c(428485.118814572, 4580729.77950339)",1316.17983204,1,0
45665313,2013,1,2,2,la Dreta de l'Eixample,Eixample,Entire home/apt,2,5,3,NA,232,126,23,2025-02-11,4.68,4.94,4.9,4.96,4.71,"c(429925.921324986, 4582699.79177521)",1316.17983204,1,1
45675844,2020,1,2,2,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,Entire home/apt,1,1,1,111,58,62,1,2024-07-13,4.5,3.5,5,5,5,"c(431256.848115391, 4581893.18527746)",1316.17983204,1,1
46062367,2013,1,2,2,la Dreta de l'Eixample,Eixample,Entire home/apt,1,1,2,181,195,18,4,2024-10-29,4.77,4.62,4.69,4.85,4.69,"c(430713.419698355, 4582514.57049568)",1316.17983204,1,1
46062473,2013,1,2,2,la Dreta de l'Eixample,Eixample,Entire home/apt,2,2,3,281,187,24,7,2024-10-21,4.21,4.5,4.36,4.64,4,"c(430603.112168625, 4582433.46512994)",1316.17983204,1,1
46062597,2013,1,2,2,les Corts,Les Corts,Entire home/apt,1,1,1,150,252,42,6,2025-02-22,4.79,4.53,4.29,4.68,4.38,"c(428140.394873211, 4581894.55600438)",1334.33646724,2,1
45970460,2013,1,2,2,les Corts,Les Corts,Entire home/apt,1,1,2,189,243,78,14,2025-02-14,4.85,4.83,4.54,4.43,4.57,"c(428147.743710369, 4581876.71841111)",1334.33646724,2,1
45970548,2013,1,2,2,les Corts,Les Corts,Entire home/apt,1,1,2,189,0,84,15,2025-02-17,4.63,4.81,4.47,4.5,4.28,"c(428147.743710369, 4581876.71841111)",1334.33646724,2,1
45970689,2013,1,2,2,les Corts,Les Corts,Entire home/apt,1,1,2,189,289,72,17,2025-01-01,4.7,4.82,4.64,4.52,4.39,"c(428147.743710369, 4581876.71841111)",1334.33646724,2,1
45970795,2013,1,2,2,les Corts,Les Corts,Entire home/apt,1,1,2,189,283,48,15,2024-12-02,4.51,4.89,4.46,4.37,4.43,"c(428147.743710369, 4581876.71841111)",1334.33646724,2,1
45970841,2013,1,2,2,les Corts,Les Corts,Entire home/apt,1,1,3,170,225,72,12,2025-02-17,4.7,4.73,4.73,4.58,4.33,"c(428147.743710369, 4581876.71841111)",1334.33646724,2,1
45970949,2013,1,2,2,les Corts,Les Corts,Entire home/apt,1,1,3,170,151,66,15,2025-01-01,4.58,4.83,4.5,4.5,4.35,"c(428147.743710369, 4581876.71841111)",1334.33646724,2,1
45971013,2013,1,2,2,les Corts,Les Corts,Entire home/apt,1,1,3,170,186,102,19,2025-02-10,4.73,4.8,4.53,4.44,4.38,"c(428147.743710369, 4581876.71841111)",1334.33646724,2,1
45972580,2013,1,2,2,el Poblenou,Sant Martí,Entire home/apt,2,2,3,74,147,128,1,2025-01-07,4.9,5,5,4.9,4.9,"c(433173.293194055, 4583788.26745581)",1316.17983204,1,1
46062625,2013,1,2,2,les Corts,Les Corts,Entire home/apt,1,1,2,150,245,66,9,2025-02-21,4.78,4.8,4.78,4.7,4.39,"c(428236.876980643, 4582011.29095486)",1334.33646724,2,1
46079657,2019,1,2,2,Sants,Sants-Montjuïc,Entire home/apt,2,3,6,230,268,138,21,2025-03-03,4.81,4.79,4.64,4.81,4.69,"c(427814.082379279, 4580615.40942985)",1334.33646724,2,1
46086792,2020,1,2,2,el Barri Gòtic,Ciutat Vella,Entire home/apt,1,2,2,NA,0,0,0,NA,NA,NA,NA,NA,NA,"c(431037.625039039, 4581526.65410033)",1316.17983204,1,0
46094948,2020,2,2,2,el Barri Gòtic,Ciutat Vella,Entire home/apt,2,1,3,185,252,180,35,2025-03-03,4.85,4.89,4.84,4.77,4.56,"c(431055.140651513, 4581399.73358358)",1316.17983204,1,1
46095905,2020,2,2,2,el Barri Gòtic,Ciutat Vella,Entire home/apt,4,4,4,586,211,138,28,2025-03-02,4.94,4.9,4.9,4.88,4.7,"c(431080.935797716, 4581508.47750377)",1316.17983204,1,1
46096457,2018,1,2,2,Sant Antoni,Eixample,Entire home/apt,2,3,4,139,277,124,2,2024-09-01,4.67,5,5,5,5,"c(429891.137294928, 4581316.9305906)",1316.17983204,1,1
46102840,2012,2,2,2,Sant Antoni,Eixample,Entire home/apt,1,1,1,126,0,8,0,2025-02-04,4,5,5,5,4.5,"c(430079.039944776, 4580891.87394485)",1316.17983204,1,0
46112449,2019,1,2,2,l'Antiga Esquerra de l'Eixample,Eixample,Shared room,1,1,3,41,309,0,0,2023-10-25,4.5,5,4.5,5,5,"c(429847.274486514, 4582435.19373001)",1316.17983204,1,0
46118535,2020,1,2,2,la Sagrada Família,Eixample,Entire home/apt,2,2,2,111,255,0,0,2021-11-04,5,5,5,5,5,"c(430834.242833103, 4583696.9824175)",1334.33646724,2,0
45991623,2017,1,2,2,Sant Antoni,Eixample,Private room,2,1,1,24,103,0,0,2023-07-20,5,5,5,5,4.5,"c(429622.975858398, 4581465.86590203)",1334.33646724,2,0
46004375,2013,1,2,2,les Corts,Les Corts,Entire home/apt,1,1,2,150,0,54,10,2025-01-13,4.63,4.63,4.33,4.43,4.2,"c(428147.743710369, 4581876.71841111)",1334.33646724,2,1
46004433,2018,2,2,2,les Tres Torres,Sarrià-Sant Gervasi,Entire home/apt,1,1,2,NA,0,64,1,2024-10-03,4.33,4.67,4.67,4.33,4,"c(427308.391881002, 4582895.46218433)",1092.73224987,3,1
46004789,2020,1,2,2,Sant Antoni,Eixample,Entire home/apt,2,2,4,153,205,186,32,2025-02-16,4.71,4.84,4.6,4.69,4.52,"c(429780.269081916, 4580783.73370314)",1316.17983204,1,1
46006222,2015,0,2,2,la Dreta de l'Eixample,Eixample,Entire home/apt,1,0,1,94,329,255,6,2024-11-30,4.62,4.62,4.69,4.92,4.15,"c(430772.671124345, 4583290.09491802)",1316.17983204,1,1
46006635,2015,0,2,2,la Dreta de l'Eixample,Eixample,Entire home/apt,1,0,1,87,303,128,3,2024-10-05,5,4.71,4.57,4.86,4.14,"c(430939.616618497, 4583262.96443558)",1316.17983204,1,1
46021218,2013,1,2,2,Can Baró,Horta-Guinardó,Entire home/apt,1,1,2,650,90,0,0,NA,NA,NA,NA,NA,NA,"c(429947.012290534, 4585052.296333)",850.437775277,3,0
46029331,2014,1,2,2,la Barceloneta,Ciutat Vella,Entire home/apt,1,1,2,48,359,186,4,2024-12-23,3.67,4.5,5,4.67,4.5,"c(432303.300082951, 4581398.13999397)",1316.17983204,1,1
46119173,2020,1,2,2,la Sagrada Família,Eixample,Entire home/apt,1,2,3,NA,281,0,0,2021-04-04,5,5,5,5,4,"c(430961.499916598, 4583541.43800093)",1334.33646724,2,0
46131550,2019,1,2,2,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,Entire home/apt,1,0,1,146,287,114,21,2025-02-17,4.54,4.49,4.59,4.89,4.27,"c(431600.616831886, 4581637.89769071)",1316.17983204,1,1
46165095,2011,1,2,2,el Raval,Ciutat Vella,Entire home/apt,1,2,2,85,1,40,2,2024-10-05,5,4.75,4.75,3.25,4.75,"c(430346.323364349, 4581292.33401184)",1316.17983204,1,1
46173680,2014,2,2,2,el Baix Guinardó,Horta-Guinardó,Entire home/apt,1,2,3,163,254,18,0,2025-03-02,5,4.67,5,4.67,4.67,"c(430587.314322876, 4584448.79098857)",1334.33646724,2,0
46185078,2019,1,2,2,el Raval,Ciutat Vella,Entire home/apt,2,3,6,128,170,192,3,2024-08-31,4.2,4.6,4.7,4.5,4.8,"c(430575.393063633, 4581285.69477472)",1316.17983204,1,1
46191083,2016,2,2,2,la Dreta de l'Eixample,Eixample,Entire home/apt,1,1,0,300,170,0,0,2023-03-22,5,5,5,5,5,"c(430887.559230541, 4582626.15622897)",1316.17983204,1,0
46193930,2016,2,2,2,la Dreta de l'Eixample,Eixample,Entire home/apt,1,1,2,450,153,30,5,2024-11-22,4.85,4.93,4.96,4.96,4.74,"c(430910.311816714, 4582644.81405445)",1316.17983204,1,1
46214984,2020,1,2,2,la Vila de Gràcia,Gràcia,Entire home/apt,1,2,2,445,291,0,0,NA,NA,NA,NA,NA,NA,"c(429726.212232188, 4583401.20994108)",1316.17983204,1,0
46219140,2020,1,2,2,"Vallvidrera, el Tibidabo i les Planes",Sarrià-Sant Gervasi,Entire home/apt,3,4,4,110,147,192,4,2024-12-31,4.69,4.62,4.77,4.92,4.77,"c(424367.307809958, 4585401.57142724)",3547.83483737,0,1
46219303,2020,1,2,2,el Barri Gòtic,Ciutat Vella,Entire home/apt,1,1,1,150,199,0,0,2023-01-03,5,4.33,5,5,4.67,"c(431349.687268021, 4581189.49585637)",1316.17983204,1,0
46051597,2017,1,2,2,la Dreta de l'Eixample,Eixample,Entire home/apt,1,2,3,218,364,0,0,2020-12-18,1,3,4,5,1,"c(430809.620079197, 4582694.62775653)",1316.17983204,1,0
46052188,2017,1,2,2,la Dreta de l'Eixample,Eixample,Private room,1,1,1,36,162,0,0,NA,NA,NA,NA,NA,NA,"c(430774.004816604, 4582904.81232106)",1316.17983204,1,0
46060193,2012,2,2,2,el Camp de l'Arpa del Clot,Sant Martí,Entire home/apt,1,2,3,85,185,240,2,2025-03-01,5,5,5,4.9,5,"c(431465.372269516, 4585106.59858506)",474.370862243,3,1
46062356,2013,1,2,2,la Dreta de l'Eixample,Eixample,Entire home/apt,2,2,3,281,165,24,6,2024-08-19,4.85,4.77,4.54,4.92,4.62,"c(430696.720249866, 4582516.95081253)",1316.17983204,1,1
46062358,2013,1,2,2,la Dreta de l'Eixample,Eixample,Entire home/apt,1,1,2,181,0,24,4,2024-11-13,4.92,4.83,4.75,5,4.67,"c(430789.730295424, 4582450.55468046)",1316.17983204,1,1
46062362,2013,1,2,2,les Corts,Les Corts,Entire home/apt,1,1,3,170,197,36,10,2025-01-31,4.49,4.73,4.68,4.51,4.32,"c(428082.668884291, 4581807.41546933)",1334.33646724,2,1
46062364,2013,1,2,2,el Raval,Ciutat Vella,Entire home/apt,1,1,1,164,239,24,4,2025-02-07,4.75,4.9,4.75,4.95,4.65,"c(430270.79110972, 4581872.6300693)",1316.17983204,1,1
46229903,2020,1,2,2,la Vila de Gràcia,Gràcia,Entire home/apt,0,1,1,334,274,6,1,2024-05-05,5,5,5,5,4,"c(429567.3184359, 4583223.99648165)",1316.17983204,1,1
46230233,2020,1,2,2,la Vila de Gràcia,Gràcia,Entire home/apt,0,1,1,334,257,0,0,2022-10-17,5,5,5,5,4.75,"c(429739.102487925, 4583351.12174303)",1316.17983204,1,0
46230238,2020,1,2,2,la Vila de Gràcia,Gràcia,Entire home/apt,0,1,1,334,276,0,0,NA,NA,NA,NA,NA,NA,"c(429683.622735338, 4583406.06450544)",1316.17983204,1,0
46230308,2020,1,2,2,la Vila de Gràcia,Gràcia,Entire home/apt,0,1,1,334,259,0,0,2022-08-11,5,5,5,5,5,"c(429570.059188795, 4583333.88874901)",1316.17983204,1,0
46269429,2016,1,2,2,la Sagrada Família,Eixample,Entire home/apt,1,2,3,100,0,0,1,2024-02-10,4.5,5,4.5,5,4.5,"c(431571.710809765, 4583888.71730069)",1334.33646724,2,1
46276885,2019,1,2,2,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Entire home/apt,1,1,2,103,350,64,1,2024-08-24,4.67,5,5,5,5,"c(428674.406950416, 4583645.76500378)",1334.33646724,2,1
46277336,2019,1,2,2,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Entire home/apt,2,3,3,112,313,128,1,2025-01-02,3.8,4.2,4,4.2,4,"c(428802.138824903, 4583457.97842523)",1334.33646724,2,1
46277506,2019,1,2,2,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Entire home/apt,2,3,4,112,211,128,2,2024-07-01,4.67,4.67,4.33,5,4.5,"c(428644.8858325, 4583449.53348316)",1334.33646724,2,1
46278007,2019,1,2,2,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Entire home/apt,1,2,4,103,327,0,1,2024-01-06,4,5,5,4.8,4.6,"c(428638.078058462, 4583437.38731198)",1334.33646724,2,1
46294764,2016,1,2,2,Sant Antoni,Eixample,Private room,1,1,1,82,362,0,0,NA,NA,NA,NA,NA,NA,"c(429960.29313868, 4581757.93432772)",1316.17983204,1,0
46303561,2015,1,2,2,el Fort Pienc,Eixample,Private room,NA,NA,NA,NA,0,0,0,2021-01-24,5,5,5,5,5,"c(431410.365550683, 4583534.95209844)",1334.33646724,2,0
46324039,2020,1,2,2,el Camp d'en Grassot i Gràcia Nova,Gràcia,Entire home/apt,0,2,3,179,281,255,46,2025-03-03,4.95,4.94,4.94,4.94,4.68,"c(430776.891981329, 4583993.97761239)",1334.33646724,2,1
46636214,2009,0,2,2,la Dreta de l'Eixample,Eixample,Entire home/apt,1,1,1,231,221,36,6,2024-11-09,4.89,4.53,4.62,4.92,4.72,"c(430656.298340946, 4582617.81863011)",1316.17983204,1,1
46651016,2020,1,2,2,la Dreta de l'Eixample,Eixample,Entire home/apt,2,1,3,NA,155,0,0,NA,NA,NA,NA,NA,NA,"c(430276.732438525, 4582837.41324986)",1316.17983204,1,0
46651733,2020,1,2,2,la Nova Esquerra de l'Eixample,Eixample,Entire home/apt,1,1,1,121,308,0,0,NA,NA,NA,NA,NA,NA,"c(428781.294115044, 4582231.65292531)",1334.33646724,2,0
